StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,flag_unrealistic,EngagementScore,AcademicEffort,PerformanceGap,StudyEfficiency,WellbeingIndex,DigitalScore,MotivationXResources,AttendanceXStudy,ExamXEngagement,GMM_Cluster
14,98,2,1,1,0,1,18,3,2,0,83,91,1,2,0,0,82.4,15.0,8,6.5,1,1.2,2,13.719999999999999,75.285140562249,0
14,98,2,1,1,0,1,24,0,4,0,96,69,0,2,2,0,87.60000000000001,16.0,-27,4.928571428571429,1,0.4,2,13.719999999999999,60.68674698795182,0
14,98,1,0,1,0,1,29,0,6,0,78,43,0,2,3,0,70.4,17.0,-35,3.0714285714285716,0,0.6000000000000001,1,13.719999999999999,30.39357429718876,0
14,98,1,0,1,0,1,18,3,2,0,83,91,1,2,0,0,72.4,15.0,8,6.5,0,1.2,1,13.719999999999999,66.14859437751005,0
14,98,1,0,1,0,1,24,0,4,0,96,69,0,2,2,0,77.60000000000001,16.0,-27,4.928571428571429,0,0.4,1,13.719999999999999,53.759036144578324,0
13,99,2,1,1,0,1,19,3,4,0,99,47,1,0,3,0,89.2,15.0,-52,3.6153846153846154,3,1.4,2,12.87,42.092369477911646,0
13,99,2,1,1,0,1,26,1,1,1,71,85,0,1,0,0,88.0,13.5,14,6.538461538461538,2,0.1,2,12.87,75.1004016064257,0
13,99,2,1,1,0,1,29,0,7,1,52,77,1,1,1,0,80.4,16.5,25,5.923076923076923,2,1.7000000000000002,2,12.87,62.15662650602411,0
13,99,2,1,1,0,1,20,2,6,0,83,58,0,1,2,0,82.80000000000001,16.0,-25,4.461538461538462,2,0.6000000000000001,2,12.87,48.216867469879524,0
13,99,2,1,1,0,1,20,1,15,0,76,96,1,0,0,0,80.0,20.5,20,7.384615384615385,3,2.5,2,12.87,77.10843373493975,0
13,99,2,1,1,0,1,20,1,10,1,92,58,1,2,2,0,96.4,18.0,-34,4.461538461538462,1,2.0,2,12.87,56.13654618473897,0
13,99,2,1,1,0,1,20,1,6,1,73,71,1,1,1,0,88.80000000000001,16.0,-2,5.461538461538462,2,1.6,2,12.87,63.301204819277125,0
20,81,1,1,0,0,0,19,3,14,1,64,63,1,2,2,0,78.0,27.0,-1,3.15,-1,2.4000000000000004,0,16.200000000000003,49.337349397590366,0
20,81,1,1,0,0,0,28,3,11,0,80,88,1,1,0,0,74.4,25.5,8,4.4,0,2.1,0,16.200000000000003,65.73493975903615,0
13,77,1,1,0,0,1,26,0,2,1,98,99,1,2,0,0,90.0,14.0,1,7.615384615384615,-1,1.2,0,10.01,89.45783132530121,0
13,77,1,1,0,0,1,26,0,16,0,66,82,0,2,1,0,67.2,21.0,16,6.3076923076923075,-1,1.6,0,10.01,55.32530120481928,0
21,74,2,1,0,0,1,23,3,1,1,89,59,1,2,2,0,85.2,21.5,-30,2.8095238095238093,0,1.1,0,15.54,50.4698795180723,0
21,74,2,1,0,0,1,20,3,11,1,69,90,1,1,0,0,77.2,26.5,21,4.285714285714286,1,2.1,0,15.54,69.75903614457832,0
21,74,2,1,0,0,1,19,2,12,1,91,68,1,2,2,0,86.0,27.0,-23,3.238095238095238,0,2.2,0,15.54,58.71485943775101,0
21,74,2,1,2,0,1,23,3,1,1,89,59,1,2,2,0,85.2,21.5,-30,2.8095238095238093,2,1.1,4,15.54,50.4698795180723,0
21,74,2,1,2,0,1,20,3,11,1,69,90,1,1,0,0,77.2,26.5,21,4.285714285714286,3,2.1,4,15.54,69.75903614457832,0
21,74,2,1,2,0,1,19,2,12,1,91,68,1,2,2,0,86.0,27.0,-23,3.238095238095238,2,2.2,4,15.54,58.71485943775101,0
15,71,1,0,2,0,0,19,0,12,1,87,43,1,1,3,0,73.2,21.0,-44,2.8666666666666667,2,2.2,2,10.649999999999999,31.602409638554217,0
15,71,0,0,0,0,0,19,0,12,1,87,43,1,1,3,0,73.2,21.0,-44,2.8666666666666667,-1,2.2,0,10.649999999999999,31.602409638554217,0
23,75,2,1,1,0,0,21,2,13,1,72,94,0,0,0,0,78.8,29.5,22,4.086956521739131,3,1.3,2,17.25,74.3694779116466,0
23,75,2,1,1,0,0,25,0,14,1,89,82,1,2,1,0,85.6,30.0,-7,3.5652173913043477,1,2.4000000000000004,2,17.25,70.47389558232932,0
19,93,1,0,2,0,1,27,0,10,1,52,91,0,2,0,0,68.0,24.0,39,4.7894736842105265,1,1.0,2,17.67,62.1285140562249,0
14,81,1,1,0,0,1,19,1,8,1,68,44,1,2,3,0,79.6,18.0,-24,3.142857142857143,-1,1.8,0,11.34,35.16465863453815,0
14,81,1,1,0,0,1,22,0,13,0,54,42,1,1,3,0,64.0,20.5,-12,3.0,0,2.3,0,11.34,26.987951807228917,0
14,81,1,1,0,0,1,21,0,9,1,64,79,1,2,1,0,78.0,18.5,15,5.642857142857143,-1,1.9,0,11.34,61.867469879518076,0
18,99,1,0,1,0,1,18,1,8,1,90,68,1,0,2,0,85.6,22.0,-22,3.7777777777777777,2,1.8,1,17.82,58.441767068273094,0
18,99,1,0,1,0,1,20,3,7,1,68,77,1,2,1,0,76.80000000000001,21.5,9,4.277777777777778,0,1.7000000000000002,1,17.82,59.37349397590363,0
24,89,1,1,1,0,0,29,3,7,1,66,90,1,1,0,0,82.0,27.5,24,3.75,1,1.7000000000000002,1,21.36,74.09638554216868,0
24,89,1,1,1,0,0,26,0,7,0,98,62,1,1,2,0,84.80000000000001,27.5,-36,2.5833333333333335,1,1.7000000000000002,1,21.36,52.78714859437752,0
12,99,2,1,1,0,1,25,2,5,0,55,84,1,2,1,0,71.6,14.5,29,7.0,1,1.5,2,11.879999999999999,60.3855421686747,0
12,99,2,1,1,0,1,29,3,17,1,56,49,1,2,3,0,82.0,20.5,-7,4.083333333333333,1,2.7,2,11.879999999999999,40.34136546184739,0
12,99,2,1,1,0,1,21,3,20,1,83,99,1,2,0,0,92.80000000000001,22.0,16,8.25,1,3.0,2,11.879999999999999,92.2409638554217,0
16,80,1,0,2,0,1,29,2,15,0,86,72,1,2,1,0,66.4,23.5,-14,4.5,1,2.5,2,12.8,48.00000000000001,0
19,92,1,1,1,0,1,18,1,10,0,92,96,0,2,0,0,83.60000000000001,24.0,4,5.052631578947368,0,1.0,1,17.48,80.57831325301206,0
19,92,1,1,1,0,1,22,0,10,0,62,88,1,1,0,0,71.60000000000001,24.0,26,4.631578947368421,1,2.0,1,17.48,63.26104417670684,0
19,92,1,1,1,0,1,18,1,10,1,81,46,0,0,3,0,89.2,24.0,-35,2.4210526315789473,2,1.0,1,17.48,41.19678714859438,0
19,92,1,1,1,0,1,27,0,10,0,89,85,1,0,0,0,82.4,24.0,-4,4.473684210526316,2,2.0,1,17.48,70.32128514056225,0
18,69,1,0,0,0,0,27,2,8,0,89,72,1,2,1,0,63.2,22.0,-17,4.0,-1,1.8,0,12.419999999999998,45.686746987951814,0
18,69,1,0,0,0,0,28,2,15,0,81,79,0,2,1,0,60.0,25.5,-2,4.388888888888889,-1,1.5,0,12.419999999999998,47.59036144578314,0
18,69,1,0,0,0,0,26,2,9,0,65,64,1,1,2,0,53.6,22.5,-1,3.5555555555555554,0,1.9,0,12.419999999999998,34.441767068273094,0
21,73,1,0,1,0,1,25,1,14,1,81,90,1,0,0,0,71.6,28.0,9,4.285714285714286,2,2.4000000000000004,1,15.33,64.69879518072288,0
21,73,1,0,1,0,1,25,3,14,0,89,87,1,2,0,0,64.80000000000001,28.0,-2,4.142857142857143,0,2.4000000000000004,1,15.33,56.60240963855423,0
21,96,1,1,2,0,0,20,0,18,1,81,55,1,0,2,0,90.80000000000001,30.0,-26,2.619047619047619,3,2.8,2,20.16,50.14056224899599,0
22,77,1,1,1,0,1,26,3,12,1,60,65,1,0,2,0,74.8,28.0,5,2.9545454545454546,2,2.2,1,16.94,48.81526104417671,0
22,77,1,1,1,0,1,27,3,10,0,68,96,1,1,0,0,68.0,27.0,28,4.363636363636363,1,2.0,1,16.94,65.5421686746988,0
22,77,1,1,1,0,1,25,2,7,0,65,47,0,1,3,0,66.8,25.5,-18,2.1363636363636362,1,0.7000000000000001,1,16.94,31.522088353413654,0
26,84,2,0,1,0,1,28,1,5,1,67,75,1,1,1,0,70.4,28.5,8,2.8846153846153846,2,1.5,2,21.84,53.0120481927711,0
26,84,2,0,1,0,1,20,0,6,1,93,53,0,0,3,0,80.80000000000001,29.0,-40,2.0384615384615383,3,0.6000000000000001,2,21.84,42.995983935742984,0
26,84,1,0,1,0,1,28,1,5,1,67,75,1,1,1,0,70.4,28.5,8,2.8846153846153846,1,1.5,1,21.84,53.0120481927711,0
26,84,1,0,1,0,1,20,0,6,1,93,53,0,0,3,0,80.80000000000001,29.0,-40,2.0384615384615383,2,0.6000000000000001,1,21.84,42.995983935742984,0
16,81,2,1,2,0,1,18,3,11,0,73,50,0,1,3,0,71.6,21.5,-23,3.125,3,1.1,4,12.96,35.9437751004016,0
14,76,0,0,0,0,1,27,2,5,1,88,56,1,1,2,0,75.60000000000001,16.5,-32,4.0,-1,1.5,0,10.64,42.506024096385545,0
14,76,0,0,0,0,1,20,3,17,0,76,60,1,1,2,0,60.800000000000004,22.5,-16,4.285714285714286,-1,2.7,0,10.64,36.626506024096386,0
26,80,1,1,1,0,1,22,2,13,0,96,90,1,2,0,0,80.4,32.5,-6,3.4615384615384617,0,2.3,1,20.8,72.65060240963857,0
26,80,1,1,1,0,1,19,1,18,1,82,66,1,1,2,0,84.80000000000001,35.0,-16,2.5384615384615383,1,2.8,1,20.8,56.19277108433736,0
14,89,0,1,0,0,0,28,2,4,1,62,68,1,2,2,0,80.4,16.0,6,4.857142857142857,-2,1.4,0,12.46,54.89156626506025,0
14,89,0,1,0,0,0,21,1,6,1,70,68,1,2,2,0,83.6,17.0,-2,4.857142857142857,-2,1.6,0,12.46,57.07630522088353,0
14,89,0,1,0,0,0,24,0,12,1,86,49,0,2,3,0,90.0,20.0,-37,3.5,-2,1.2000000000000002,0,12.46,44.27710843373494,0
24,96,1,1,0,0,0,18,1,2,0,82,76,0,1,1,0,81.20000000000002,25.0,-6,3.1666666666666665,0,0.2,0,23.04,61.959839357429736,0
21,71,1,1,0,0,0,29,1,16,0,68,96,1,0,0,0,65.60000000000001,29.0,28,4.571428571428571,1,2.6,0,14.91,63.22891566265061,0
21,71,1,1,0,0,0,24,0,14,1,78,56,1,0,2,0,79.60000000000001,28.0,-22,2.6666666666666665,1,2.4000000000000004,0,14.91,44.755020080321295,0
25,69,1,0,1,0,1,19,3,14,1,88,43,1,2,3,0,72.80000000000001,32.0,-45,1.72,0,2.4000000000000004,1,17.25,31.42971887550202,0
25,69,1,0,1,0,1,26,3,8,0,62,61,0,1,2,0,52.400000000000006,29.0,-1,2.44,1,0.8,1,17.25,32.09236947791165,0
25,69,1,0,1,0,1,19,3,1,0,63,71,1,0,1,0,52.800000000000004,25.5,8,2.84,2,1.1,1,17.25,37.638554216867476,0
10,60,1,0,0,0,1,25,0,19,1,91,52,1,1,3,0,70.4,19.5,-39,5.2,0,2.9000000000000004,0,6.0,36.755020080321295,0
21,76,0,1,2,0,1,29,3,3,0,56,83,1,0,1,0,62.800000000000004,22.5,27,3.9523809523809526,2,1.3,0,15.96,52.333333333333336,0
21,76,0,1,2,0,1,18,0,11,1,74,42,0,2,3,0,80.0,26.5,-32,2.0,0,1.1,0,15.96,33.734939759036145,0
21,76,0,1,2,0,1,19,2,7,0,57,91,0,2,0,0,63.2,24.5,34,4.333333333333333,0,0.7000000000000001,0,15.96,57.74297188755021,0
12,87,0,1,1,0,0,25,3,9,1,79,61,1,2,2,0,86.4,16.5,-18,5.083333333333333,-1,1.9,0,10.44,52.915662650602414,0
12,87,2,1,1,0,0,25,3,9,1,79,61,1,2,2,0,86.4,16.5,-18,5.083333333333333,1,1.9,2,10.44,52.915662650602414,0
19,98,2,0,0,0,0,28,2,10,1,84,84,1,1,1,0,82.80000000000001,24.0,0,4.421052631578948,1,2.0,0,18.62,69.83132530120483,0
19,98,2,0,0,0,0,22,1,20,1,91,76,1,2,1,0,85.6,29.0,-15,4.0,0,3.0,0,18.62,65.31726907630522,0
19,98,2,0,0,0,0,29,3,16,0,51,51,1,2,3,0,59.60000000000001,27.0,0,2.6842105263157894,0,2.6,0,18.62,30.51807228915663,0
26,97,1,0,0,0,1,27,2,20,0,82,87,1,2,0,0,71.60000000000001,36.0,5,3.3461538461538463,-1,3.0,0,25.22,62.54216867469881,0
26,97,1,0,0,0,1,27,2,14,1,72,49,1,0,3,0,77.60000000000001,33.0,-23,1.8846153846153846,1,2.4000000000000004,0,25.22,38.176706827309246,0
26,97,1,0,0,0,1,19,3,0,0,98,52,0,2,3,0,78.0,26.0,-46,2.0,-1,0.0,0,25.22,40.72289156626506,0
26,97,1,0,0,0,1,20,1,16,0,99,86,1,2,0,0,78.4,34.0,-13,3.3076923076923075,-1,2.6,0,25.22,67.69477911646588,0
11,63,2,1,2,0,0,20,3,19,1,54,45,1,1,3,0,66.80000000000001,20.5,-9,4.090909090909091,3,2.9000000000000004,4,6.93,30.18072289156627,0
11,63,2,1,2,0,0,22,3,20,0,67,100,1,2,0,0,62.0,21.0,33,9.090909090909092,2,3.0,4,6.93,62.24899598393575,0
11,63,2,1,2,0,0,22,0,15,1,57,78,1,2,1,0,68.0,18.5,21,7.090909090909091,2,2.5,4,6.93,53.25301204819277,0
11,63,2,1,2,0,0,25,0,20,0,65,55,1,0,2,0,61.2,21.0,-10,5.0,4,3.0,4,6.93,33.79518072289157,0
17,61,2,1,1,0,0,28,2,10,1,62,69,0,2,2,0,69.2,22.0,7,4.0588235294117645,1,1.0,2,10.37,47.939759036144586,0
17,96,0,1,0,0,1,27,0,6,0,100,68,1,1,2,0,88.4,20.0,-32,4.0,-1,1.6,0,16.32,60.353413654618485,0
17,96,0,1,0,0,1,23,3,13,1,55,95,1,0,0,0,80.4,23.5,40,5.588235294117647,0,2.3,0,16.32,76.68674698795182,0
17,96,0,1,0,0,1,25,0,15,0,69,70,0,1,1,0,76.0,24.5,1,4.117647058823529,-1,1.5,0,16.32,53.4136546184739,0
17,96,0,1,0,0,1,22,2,17,0,82,44,1,1,3,0,81.20000000000002,25.5,-38,2.588235294117647,-1,2.7,0,16.32,35.87148594377511,0
14,84,1,1,1,0,1,18,3,2,1,84,80,0,1,1,0,87.2,15.0,-4,5.714285714285714,1,0.2,1,11.76,70.04016064257029,0
29,76,2,1,0,0,1,26,2,10,0,71,44,0,2,3,0,68.80000000000001,34.0,-27,1.5172413793103448,0,1.0,0,22.04,30.393574297188763,0
20,79,0,1,2,0,1,23,3,13,1,77,74,1,2,1,0,82.4,26.5,-3,3.7,0,2.3,0,15.8,61.220883534136554,0
20,79,0,1,2,0,1,25,3,5,1,90,81,1,1,1,0,87.6,22.5,-9,4.05,1,1.5,0,15.8,71.24096385542168,0
20,79,1,1,0,0,1,23,3,13,1,77,74,1,2,1,0,82.4,26.5,-3,3.7,-1,2.3,0,15.8,61.220883534136554,0
20,79,1,1,0,0,1,25,3,5,1,90,81,1,1,1,0,87.6,22.5,-9,4.05,0,1.5,0,15.8,71.24096385542168,0
21,89,1,0,1,0,0,23,0,14,0,79,90,1,2,0,0,67.2,28.0,11,4.285714285714286,0,2.4000000000000004,1,18.69,60.72289156626507,0
21,89,1,0,1,0,0,18,1,4,1,51,54,1,0,3,0,66.0,23.0,3,2.5714285714285716,2,1.4,1,18.69,35.78313253012048,0
21,89,1,0,1,0,0,25,3,6,0,100,90,1,2,0,0,75.6,24.0,-10,4.285714285714286,0,1.6,1,18.69,68.3132530120482,0
27,88,1,1,0,0,1,19,2,11,1,79,56,1,2,2,0,86.80000000000001,32.5,-23,2.074074074074074,-1,2.1,0,23.76,48.80321285140563,0
27,88,1,1,0,0,1,19,3,2,0,70,44,0,1,3,0,73.2,28.0,-26,1.6296296296296295,0,0.2,0,23.76,32.337349397590366,0
17,68,1,1,1,0,1,19,1,18,1,52,74,1,2,1,0,68.0,26.0,22,4.352941176470588,0,2.8,1,11.56,50.52208835341366,0
17,68,1,1,1,0,1,27,0,1,1,69,45,1,2,3,0,74.80000000000001,17.5,-24,2.6470588235294117,0,1.1,1,11.56,33.79518072289157,0
11,85,1,1,1,0,1,29,3,13,1,78,90,1,2,0,0,85.2,17.5,12,8.181818181818182,0,2.3,1,9.35,76.98795180722892,0
11,85,1,1,1,0,1,29,1,5,1,60,44,1,2,3,0,78.0,13.5,-16,4.0,0,1.5,1,9.35,34.45783132530121,0
18,73,2,0,1,0,1,29,1,14,1,67,76,1,2,1,0,66.0,25.0,9,4.222222222222222,1,2.4000000000000004,2,13.14,50.36144578313253,0
18,73,2,0,1,0,1,29,2,12,1,53,64,0,2,2,0,60.400000000000006,24.0,11,3.5555555555555554,1,1.2000000000000002,2,13.14,38.811244979919685,0
18,73,2,0,1,0,1,25,1,5,1,80,62,0,2,2,0,71.2,20.5,-18,3.4444444444444446,1,0.5,2,13.14,44.32128514056225,0
18,73,2,0,1,0,1,18,0,3,0,52,65,1,2,2,0,50.0,19.5,13,3.611111111111111,1,1.3,2,13.14,32.630522088353416,0
18,73,1,1,0,0,1,29,1,14,1,67,76,1,2,1,0,76.0,25.0,9,4.222222222222222,-1,2.4000000000000004,0,13.14,57.99196787148595,0
18,73,1,1,0,0,1,29,2,12,1,53,64,0,2,2,0,70.4,24.0,11,3.5555555555555554,-1,1.2000000000000002,0,13.14,45.23694779116467,0
18,73,1,1,0,0,1,25,1,5,1,80,62,0,2,2,0,81.2,20.5,-18,3.4444444444444446,-1,0.5,0,13.14,50.54618473895582,0
18,73,1,1,0,0,1,18,0,3,0,52,65,1,2,2,0,60.0,19.5,13,3.611111111111111,-1,1.3,0,13.14,39.1566265060241,0
16,85,1,1,0,0,1,21,1,14,1,68,42,1,2,3,0,81.2,23.0,-26,2.625,-1,2.4000000000000004,0,13.6,34.24096385542169,0
16,85,1,1,0,0,1,25,1,7,1,100,42,1,0,3,0,94.0,19.5,-58,2.625,1,1.7000000000000002,0,13.6,39.638554216867476,0
16,85,1,1,0,0,1,25,0,19,0,72,74,0,2,1,0,72.8,25.5,2,4.625,-1,1.9000000000000001,0,13.6,54.088353413654616,0
16,85,1,1,0,0,1,28,0,14,1,71,70,0,1,1,0,82.4,23.0,-1,4.375,0,1.4000000000000001,0,13.6,57.911646586345384,0
17,87,1,1,1,0,1,20,1,1,1,63,48,1,0,3,0,80.0,17.5,-15,2.823529411764706,2,1.1,1,14.79,38.554216867469876,0
24,89,1,0,1,0,1,23,2,15,0,61,71,1,1,1,0,60.0,31.5,10,2.9583333333333335,1,2.5,1,21.36,42.7710843373494,0
24,89,1,0,0,0,1,23,2,15,0,61,71,1,1,1,0,60.0,31.5,10,2.9583333333333335,0,2.5,0,21.36,42.7710843373494,0
24,72,2,1,2,0,1,18,2,5,1,67,64,1,0,2,0,75.6,26.5,-3,2.6666666666666665,4,1.5,4,17.28,48.57831325301205,0
27,63,0,0,1,0,0,18,2,11,1,85,56,1,1,2,0,69.2,32.5,-29,2.074074074074074,0,2.1,0,17.01,38.90763052208836,0
21,93,1,1,1,0,1,18,1,18,1,54,66,1,2,2,0,78.80000000000001,30.0,12,3.142857142857143,0,2.8,1,19.53,52.21686746987953,0
21,93,1,1,1,0,1,26,0,0,0,95,53,1,2,3,0,85.2,21.0,-42,2.5238095238095237,0,1.0,1,19.53,45.337349397590366,0
21,93,0,1,0,0,1,18,1,18,1,54,66,1,2,2,0,78.80000000000001,30.0,12,3.142857142857143,-2,2.8,0,19.53,52.21686746987953,0
21,93,0,1,0,0,1,26,0,0,0,95,53,1,2,3,0,85.2,21.0,-42,2.5238095238095237,-2,1.0,0,19.53,45.337349397590366,0
15,69,0,1,1,0,0,26,0,18,1,66,46,1,2,3,0,74.0,24.0,-20,3.066666666666667,-1,2.8,0,10.35,34.17670682730924,0
15,69,0,1,1,0,0,29,3,18,1,80,81,1,1,1,0,79.6,24.0,1,5.4,0,2.8,0,10.35,64.73493975903614,0
15,69,0,1,1,0,0,18,1,16,0,86,74,0,1,1,0,72.0,23.0,-12,4.933333333333334,0,1.6,0,10.35,53.493975903614455,0
15,69,0,1,1,0,0,22,2,3,1,73,93,1,1,0,0,76.80000000000001,16.5,20,6.2,0,1.3,0,10.35,71.71084337349399,0
15,69,0,1,1,0,0,26,3,7,1,65,46,1,2,3,0,73.6,18.5,-19,3.066666666666667,-1,1.7000000000000002,0,10.35,33.99196787148594,0
15,69,0,1,1,0,0,23,0,0,0,51,82,1,2,1,0,58.0,15.0,31,5.466666666666667,-1,1.0,0,10.35,47.75100401606426,0
18,82,1,1,2,0,1,28,3,7,0,75,75,0,0,1,0,72.80000000000001,21.5,0,4.166666666666667,3,0.7000000000000001,2,14.76,54.81927710843375,0
24,92,1,1,1,0,1,28,1,20,0,78,49,0,2,3,0,78.0,34.0,-29,2.0416666666666665,0,2.0,1,22.080000000000002,38.37349397590362,0
24,92,1,1,1,0,1,27,3,5,0,97,52,0,0,3,0,85.60000000000001,26.5,-45,2.1666666666666665,2,0.5,1,22.080000000000002,44.690763052208844,0
24,92,1,1,1,0,1,18,3,3,0,81,87,1,2,0,0,79.2,25.5,6,3.625,0,1.3,1,22.080000000000002,69.18072289156628,0
24,70,2,0,0,0,1,20,2,1,0,69,75,1,2,1,0,55.6,24.5,6,3.125,0,1.1,0,16.799999999999997,41.867469879518076,0
14,74,1,0,0,0,0,20,1,3,0,89,61,0,0,2,0,65.2,15.5,-28,4.357142857142857,1,0.30000000000000004,0,10.36,39.93172690763053,0
14,74,1,0,0,0,0,27,1,18,1,73,63,1,1,2,0,68.80000000000001,23.0,-10,4.5,0,2.8,0,10.36,43.518072289156635,0
11,64,0,1,2,0,1,21,3,14,1,53,82,1,1,1,0,66.80000000000001,18.0,29,7.454545454545454,1,2.4000000000000004,0,7.04,54.995983935742984,0
11,64,0,1,2,0,1,19,2,13,1,83,69,1,2,2,0,78.80000000000001,17.5,-14,6.2727272727272725,0,2.3,0,7.04,54.590361445783145,0
11,64,0,1,2,0,1,20,0,3,0,97,82,1,0,1,1,74.4,12.5,-15,7.454545454545454,2,1.3,0,7.04,61.25301204819278,0
17,98,2,0,2,0,0,28,3,0,0,80,92,1,1,0,0,71.2,17.0,12,5.411764705882353,3,1.0,4,16.66,65.76706827309238,0
17,98,2,0,2,0,0,25,0,3,1,76,84,0,2,1,0,79.60000000000001,18.5,8,4.9411764705882355,2,0.30000000000000004,4,16.66,67.13253012048195,0
23,94,2,1,1,0,0,25,2,11,1,84,63,1,2,2,0,91.2,28.5,-21,2.739130434782609,1,2.1,2,21.619999999999997,57.686746987951814,0
16,93,2,0,1,0,1,22,3,16,0,64,40,1,2,3,0,62.800000000000004,24.0,-24,2.5,1,2.6,2,14.88,25.220883534136547,0
23,68,0,1,1,0,1,23,0,2,1,77,95,0,2,0,0,78.0,24.0,18,4.130434782608695,-1,0.2,0,15.64,74.3975903614458,0
25,76,2,1,0,0,1,29,2,17,1,73,90,0,2,0,0,79.60000000000001,33.5,17,3.6,0,1.7000000000000002,0,19.0,71.9277108433735,0
19,83,1,0,2,0,1,22,0,8,0,66,86,1,1,0,0,59.60000000000001,23.0,20,4.526315789473684,2,1.8,2,15.77,51.461847389558244,0
19,83,1,0,2,0,1,23,0,18,1,91,78,1,1,1,0,79.6,28.0,-13,4.105263157894737,2,2.8,2,15.77,62.33734939759036,0
16,89,1,1,1,0,1,25,2,2,0,52,89,0,2,0,0,66.4,17.0,37,5.5625,0,0.2,1,14.24,59.33333333333334,0
16,89,1,1,1,0,1,18,3,13,0,82,42,0,2,3,0,78.4,22.5,-40,2.625,0,1.3,1,14.24,33.06024096385543,0
16,89,1,1,1,0,1,21,2,16,1,83,69,1,1,2,0,88.80000000000001,24.0,-14,4.3125,1,2.6,1,14.24,61.51807228915664,0
33,64,1,0,0,0,1,23,2,10,1,82,100,1,0,0,0,68.4,38.0,18,3.0303030303030303,1,2.0,0,21.12,68.67469879518073,0
30,79,2,0,1,0,0,25,2,4,1,64,69,1,1,2,0,67.2,32.0,5,2.3,2,1.4,2,23.700000000000003,46.55421686746988,0
30,79,2,0,1,0,0,19,0,6,1,65,84,1,2,1,0,67.6,33.0,19,2.8,1,1.6,2,23.700000000000003,57.01204819277108,0
24,81,1,1,1,0,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,2,2.1,1,19.44,63.0,0
24,81,1,1,1,0,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,2,2.7,1,19.44,42.329317269076306,0
24,81,1,1,1,0,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,0,2.8,1,19.44,45.06024096385542,0
29,91,2,1,1,0,0,27,3,6,0,66,75,1,2,1,0,72.8,32.0,9,2.586206896551724,1,1.6,2,26.39,54.81927710843373,0
16,62,2,0,1,0,0,18,3,6,0,56,52,1,2,3,0,47.2,19.0,-4,3.25,1,1.6,2,9.92,24.642570281124502,0
16,62,2,0,1,0,0,21,1,5,1,63,56,1,2,2,0,60.0,18.5,-7,3.5,1,1.5,2,9.92,33.734939759036145,0
29,80,1,1,2,0,1,23,2,18,1,52,51,1,2,3,0,72.8,38.0,-1,1.7586206896551724,1,2.8,2,23.200000000000003,37.27710843373494,0
29,80,1,1,2,0,1,29,0,0,0,69,89,0,2,0,0,69.6,29.0,20,3.0689655172413794,1,0.0,2,23.200000000000003,62.19277108433735,0
23,93,0,1,2,0,1,18,1,1,1,56,66,1,0,2,0,79.60000000000001,23.5,10,2.869565217391304,2,1.1,0,21.39,52.74698795180724,0
23,93,1,1,0,0,1,18,1,1,1,56,66,1,0,2,0,79.60000000000001,23.5,10,2.869565217391304,1,1.1,0,21.39,52.74698795180724,0
20,64,2,0,2,0,0,27,2,20,0,82,45,0,0,3,0,58.400000000000006,30.0,-37,2.25,4,2.0,4,12.8,26.385542168674704,0
24,85,1,1,1,0,0,20,1,8,1,95,47,1,1,3,0,92.0,28.0,-48,1.9583333333333333,1,1.8,1,20.4,43.4136546184739,0
24,85,1,1,1,0,0,23,0,5,1,100,64,1,1,2,0,94.0,26.5,-36,2.6666666666666665,1,1.5,1,20.4,60.401606425702816,0
31,69,1,0,1,0,1,29,1,3,0,55,85,1,1,0,0,49.6,32.5,30,2.7419354838709675,1,1.3,1,21.389999999999997,42.329317269076306,0
31,69,1,0,1,0,1,20,1,20,0,98,64,1,2,2,0,66.80000000000001,41.0,-34,2.064516129032258,0,3.0,1,21.389999999999997,42.923694779116474,0
19,81,2,0,0,0,0,18,1,16,0,85,57,1,0,2,0,66.4,27.0,-28,3.0,2,2.6,0,15.39,38.00000000000001,0
19,81,2,0,0,0,0,20,2,2,1,76,74,1,2,1,0,72.8,20.0,-2,3.8947368421052633,0,1.2,0,15.39,54.088353413654616,0
19,81,2,1,1,0,0,18,1,16,0,85,57,1,0,2,0,76.4,27.0,-28,3.0,3,2.6,2,15.39,43.72289156626507,0
19,81,2,1,1,0,0,20,2,2,1,76,74,1,2,1,0,82.8,20.0,-2,3.8947368421052633,1,1.2,2,15.39,61.51807228915663,0
23,97,2,0,1,0,1,23,0,11,0,86,77,1,2,1,0,73.2,28.5,-9,3.347826086956522,1,2.1,2,22.31,56.59036144578314,0
23,97,2,0,1,0,1,29,1,17,0,55,76,1,1,1,0,60.800000000000004,31.5,21,3.3043478260869565,2,2.7,2,22.31,46.393574297188756,0
23,97,2,0,1,0,1,20,2,9,0,60,99,1,0,0,0,62.800000000000004,27.5,39,4.304347826086956,3,1.9,2,22.31,62.42168674698796,0
23,97,2,1,0,0,1,23,0,11,0,86,77,1,2,1,0,83.2,28.5,-9,3.347826086956522,0,2.1,0,22.31,64.32128514056225,0
