StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,flag_unrealistic,EngagementScore,AcademicEffort,PerformanceGap,StudyEfficiency,WellbeingIndex,DigitalScore,MotivationXResources,AttendanceXStudy,ExamXEngagement,GMM_Cluster
25,60,0,0,0,1,1,28,3,5,1,83,76,0,1,1,0,67.2,27.5,-7,3.04,-1,1.5,0,15.0,51.277108433734945,1
16,72,1,1,0,1,1,23,2,0,1,85,52,1,2,3,0,82.8,16.0,-33,3.25,-1,2.0,0,11.52,43.2289156626506,1
30,67,2,1,2,1,1,21,0,20,1,70,96,1,2,0,0,74.8,40.0,26,3.2,2,4.0,4,20.1,72.09638554216868,1
30,67,2,1,2,1,1,18,0,2,0,75,87,1,1,0,0,66.8,31.0,12,2.9,3,2.2,4,20.1,58.34939759036145,1
30,67,2,1,2,1,1,24,0,7,1,65,77,0,2,1,0,72.8,33.5,12,2.566666666666667,2,1.7000000000000002,4,20.1,56.28112449799197,1
30,67,2,1,2,1,1,23,3,2,1,50,75,1,1,1,0,66.8,31.0,25,2.5,3,2.2,4,20.1,50.30120481927711,1
30,67,2,1,2,1,1,24,1,2,0,88,69,1,1,2,0,72.0,31.0,-19,2.3,3,2.2,4,20.1,49.87951807228916,1
30,67,1,0,2,1,1,21,0,20,1,70,96,1,2,0,0,64.8,40.0,26,3.2,1,4.0,2,20.1,62.4578313253012,1
30,67,1,0,2,1,1,18,0,2,0,75,87,1,1,0,0,56.8,31.0,12,2.9,2,2.2,2,20.1,49.614457831325296,1
30,67,1,0,2,1,1,24,0,7,1,65,77,0,2,1,0,62.8,33.5,12,2.566666666666667,1,1.7000000000000002,2,20.1,48.550200803212846,1
30,67,1,0,2,1,1,23,3,2,1,50,75,1,1,1,0,56.8,31.0,25,2.5,2,2.2,2,20.1,42.77108433734939,1
30,67,1,0,2,1,1,24,1,2,0,88,69,1,1,2,0,62.0,31.0,-19,2.3,2,2.2,2,20.1,42.95180722891567,1
23,66,2,0,1,1,0,22,1,4,0,67,43,1,2,3,0,53.2,25.0,-24,1.8695652173913044,1,2.4,2,15.180000000000001,22.96787148594378,1
23,66,2,0,1,1,0,28,0,7,0,67,58,1,2,2,0,53.2,26.5,-9,2.5217391304347827,1,2.7,2,15.180000000000001,30.979919678714865,1
23,66,0,1,2,1,0,22,1,4,0,67,43,1,2,3,0,63.2,25.0,-24,1.8695652173913044,0,2.4,0,15.180000000000001,27.285140562249,1
23,66,0,1,2,1,0,28,0,7,0,67,58,1,2,2,0,63.2,26.5,-9,2.5217391304347827,0,2.7,0,15.180000000000001,36.80321285140563,1
23,66,0,1,1,1,0,22,1,4,0,67,43,1,2,3,0,63.2,25.0,-24,1.8695652173913044,-1,2.4,0,15.180000000000001,27.285140562249,1
23,66,0,1,1,1,0,28,0,7,0,67,58,1,2,2,0,63.2,26.5,-9,2.5217391304347827,-1,2.7,0,15.180000000000001,36.80321285140563,1
23,66,1,1,1,1,0,22,1,4,0,67,43,1,2,3,0,63.2,25.0,-24,1.8695652173913044,0,2.4,1,15.180000000000001,27.285140562249,1
23,66,1,1,1,1,0,28,0,7,0,67,58,1,2,2,0,63.2,26.5,-9,2.5217391304347827,0,2.7,1,15.180000000000001,36.80321285140563,1
23,66,2,1,1,1,0,22,1,4,0,67,43,1,2,3,0,63.2,25.0,-24,1.8695652173913044,1,2.4,2,15.180000000000001,27.285140562249,1
23,66,2,1,1,1,0,28,0,7,0,67,58,1,2,2,0,63.2,26.5,-9,2.5217391304347827,1,2.7,2,15.180000000000001,36.80321285140563,1
23,66,2,1,2,1,0,22,1,4,0,67,43,1,2,3,0,63.2,25.0,-24,1.8695652173913044,2,2.4,4,15.180000000000001,27.285140562249,1
23,66,2,1,2,1,0,28,0,7,0,67,58,1,2,2,0,63.2,26.5,-9,2.5217391304347827,2,2.7,4,15.180000000000001,36.80321285140563,1
33,64,0,1,0,1,1,23,2,10,1,82,100,1,0,0,0,78.4,38.0,18,3.0303030303030303,0,3.0,0,21.12,78.71485943775102,1
33,64,1,1,1,1,1,23,2,10,1,82,100,1,0,0,0,78.4,38.0,18,3.0303030303030303,2,3.0,1,21.12,78.71485943775102,1
30,79,1,0,1,1,0,25,2,4,1,64,69,1,1,2,0,67.2,32.0,5,2.3,1,2.4,1,23.700000000000003,46.55421686746988,1
30,79,1,0,1,1,0,19,0,6,1,65,84,1,2,1,0,67.6,33.0,19,2.8,0,2.6,1,23.700000000000003,57.01204819277108,1
30,79,2,0,1,1,0,25,2,4,1,64,69,1,1,2,0,67.2,32.0,5,2.3,2,2.4,2,23.700000000000003,46.55421686746988,1
30,79,2,0,1,1,0,19,0,6,1,65,84,1,2,1,0,67.6,33.0,19,2.8,1,2.6,2,23.700000000000003,57.01204819277108,1
23,63,0,1,0,1,1,28,3,5,0,96,44,1,1,3,1,73.60000000000001,25.5,-52,1.9130434782608696,-1,2.5,0,14.49,32.514056224899605,1
23,63,1,0,2,1,1,28,3,5,0,96,44,1,1,3,1,63.60000000000001,25.5,-52,1.9130434782608696,2,2.5,2,14.49,28.096385542168683,1
23,63,1,1,2,1,1,28,3,5,0,96,44,1,1,3,1,73.60000000000001,25.5,-52,1.9130434782608696,2,2.5,2,14.49,32.514056224899605,1
23,63,1,0,1,1,1,28,3,5,0,96,44,1,1,3,1,63.60000000000001,25.5,-52,1.9130434782608696,1,2.5,1,14.49,28.096385542168683,1
23,63,1,1,1,1,1,28,3,5,0,96,44,1,1,3,1,73.60000000000001,25.5,-52,1.9130434782608696,1,2.5,1,14.49,32.514056224899605,1
23,63,1,0,0,1,1,28,3,5,0,96,44,1,1,3,1,63.60000000000001,25.5,-52,1.9130434782608696,0,2.5,0,14.49,28.096385542168683,1
24,81,2,1,1,1,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,3,3.1,2,19.44,63.0,1
24,81,2,1,1,1,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,3,3.7,2,19.44,42.329317269076306,1
24,81,2,1,1,1,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,1,3.8,2,19.44,45.06024096385542,1
24,81,1,1,0,1,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,1,3.1,0,19.44,63.0,1
24,81,1,1,0,1,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,1,3.7,0,19.44,42.329317269076306,1
24,81,1,1,0,1,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,-1,3.8,0,19.44,45.06024096385542,1
24,81,0,1,1,1,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,1,3.1,0,19.44,63.0,1
24,81,0,1,1,1,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,1,3.7,0,19.44,42.329317269076306,1
24,81,0,1,1,1,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,-1,3.8,0,19.44,45.06024096385542,1
24,81,1,0,1,1,1,19,3,11,1,58,83,1,0,1,0,65.6,29.5,25,3.4583333333333335,2,3.1,1,19.44,54.666666666666664,1
24,81,1,0,1,1,1,25,3,17,0,64,62,1,0,2,0,58.0,32.5,-2,2.5833333333333335,2,3.7,1,19.44,36.104417670682736,1
24,81,1,0,1,1,1,28,2,18,0,98,55,1,2,2,0,71.6,33.0,-43,2.2916666666666665,0,3.8,1,19.44,39.53815261044176,1
24,81,2,1,2,1,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,4,3.1,4,19.44,63.0,1
24,81,2,1,2,1,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,4,3.7,4,19.44,42.329317269076306,1
24,81,2,1,2,1,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,2,3.8,4,19.44,45.06024096385542,1
24,81,1,1,1,1,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,2,3.1,1,19.44,63.0,1
24,81,1,1,1,1,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,2,3.7,1,19.44,42.329317269076306,1
24,81,1,1,1,1,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,0,3.8,1,19.44,45.06024096385542,1
24,81,1,1,2,1,1,19,3,11,1,58,83,1,0,1,0,75.6,29.5,25,3.4583333333333335,3,3.1,2,19.44,63.0,1
24,81,1,1,2,1,1,25,3,17,0,64,62,1,0,2,0,68.0,32.5,-2,2.5833333333333335,3,3.7,2,19.44,42.329317269076306,1
24,81,1,1,2,1,1,28,2,18,0,98,55,1,2,2,0,81.6,33.0,-43,2.2916666666666665,1,3.8,2,19.44,45.06024096385542,1
18,97,1,0,0,1,0,25,3,1,1,75,53,0,2,3,0,78.80000000000001,18.5,-22,2.9444444444444446,-1,1.1,0,17.46,41.931726907630534,1
18,97,2,0,0,1,0,25,3,1,1,75,53,0,2,3,0,78.80000000000001,18.5,-22,2.9444444444444446,0,1.1,0,17.46,41.931726907630534,1
18,97,2,1,1,1,0,25,3,1,1,75,53,0,2,3,0,88.80000000000001,18.5,-22,2.9444444444444446,1,1.1,2,17.46,47.25301204819278,1
18,97,0,0,1,1,0,25,3,1,1,75,53,0,2,3,0,78.80000000000001,18.5,-22,2.9444444444444446,-1,1.1,0,17.46,41.931726907630534,1
29,91,1,0,0,1,0,27,3,6,0,66,75,1,2,1,0,62.8,32.0,9,2.586206896551724,-1,2.6,0,26.39,47.28915662650602,1
26,93,1,0,1,1,1,28,3,10,0,98,90,1,1,0,0,76.4,31.0,-8,3.4615384615384617,1,3.0,1,24.18,69.03614457831326,1
26,93,1,0,1,1,1,18,1,9,1,79,94,1,0,0,0,78.80000000000001,30.5,15,3.6153846153846154,2,2.9,1,24.18,74.3694779116466,1
26,93,2,1,1,1,1,28,3,10,0,98,90,1,1,0,0,86.4,31.0,-8,3.4615384615384617,2,3.0,2,24.18,78.07228915662651,1
26,93,2,1,1,1,1,18,1,9,1,79,94,1,0,0,0,88.80000000000001,30.5,15,3.6153846153846154,3,2.9,2,24.18,83.80722891566268,1
30,93,2,1,1,1,0,22,2,8,1,73,99,0,0,0,0,86.4,34.0,26,3.3,3,1.8,2,27.900000000000002,85.87951807228917,1
25,72,2,1,1,1,1,21,1,18,0,73,57,1,1,2,0,68.0,34.0,-16,2.28,2,3.8,2,18.0,38.915662650602414,1
25,72,2,1,1,1,1,19,3,13,1,81,56,1,0,2,0,81.2,31.5,-25,2.24,3,3.3,2,18.0,45.65461847389558,1
25,72,0,1,0,1,1,21,1,18,0,73,57,1,1,2,0,68.0,34.0,-16,2.28,-1,3.8,0,18.0,38.915662650602414,1
25,72,0,1,0,1,1,19,3,13,1,81,56,1,0,2,0,81.2,31.5,-25,2.24,0,3.3,0,18.0,45.65461847389558,1
25,72,1,1,0,1,1,21,1,18,0,73,57,1,1,2,0,68.0,34.0,-16,2.28,0,3.8,0,18.0,38.915662650602414,1
25,72,1,1,0,1,1,19,3,13,1,81,56,1,0,2,0,81.2,31.5,-25,2.24,1,3.3,0,18.0,45.65461847389558,1
25,72,1,0,0,1,1,21,1,18,0,73,57,1,1,2,0,58.0,34.0,-16,2.28,0,3.8,0,18.0,33.19277108433735,1
25,72,1,0,0,1,1,19,3,13,1,81,56,1,0,2,0,71.2,31.5,-25,2.24,1,3.3,0,18.0,40.03212851405623,1
25,72,1,1,2,1,1,21,1,18,0,73,57,1,1,2,0,68.0,34.0,-16,2.28,2,3.8,2,18.0,38.915662650602414,1
25,72,1,1,2,1,1,19,3,13,1,81,56,1,0,2,0,81.2,31.5,-25,2.24,3,3.3,2,18.0,45.65461847389558,1
25,72,0,1,2,1,1,21,1,18,0,73,57,1,1,2,0,68.0,34.0,-16,2.28,1,3.8,0,18.0,38.915662650602414,1
25,72,0,1,2,1,1,19,3,13,1,81,56,1,0,2,0,81.2,31.5,-25,2.24,2,3.3,0,18.0,45.65461847389558,1
29,60,2,1,1,1,0,23,3,7,1,99,68,1,0,2,1,83.6,32.5,-31,2.3448275862068964,3,2.7,2,17.4,57.07630522088353,1
29,60,2,1,1,1,0,21,2,17,0,55,42,1,2,3,0,56.0,37.5,-13,1.4482758620689655,1,3.7,2,17.4,23.6144578313253,1
23,70,2,1,2,1,0,22,1,20,1,87,44,1,2,3,0,82.80000000000001,33.0,-43,1.9130434782608696,2,4.0,4,16.099999999999998,36.578313253012055,1
23,70,2,1,2,1,0,28,3,5,0,72,90,1,2,0,0,66.8,25.5,18,3.9130434782608696,2,2.5,4,16.099999999999998,60.36144578313253,1
23,70,2,1,1,1,0,22,1,20,1,87,44,1,2,3,0,82.80000000000001,33.0,-43,1.9130434782608696,1,4.0,2,16.099999999999998,36.578313253012055,1
23,70,2,1,1,1,0,28,3,5,0,72,90,1,2,0,0,66.8,25.5,18,3.9130434782608696,1,2.5,2,16.099999999999998,60.36144578313253,1
23,70,2,0,0,1,0,22,1,20,1,87,44,1,2,3,0,72.80000000000001,33.0,-43,1.9130434782608696,0,4.0,0,16.099999999999998,32.160642570281134,1
23,70,2,0,0,1,0,28,3,5,0,72,90,1,2,0,0,56.8,25.5,18,3.9130434782608696,0,2.5,0,16.099999999999998,51.325301204819276,1
22,75,0,1,1,1,0,23,3,2,1,89,89,0,2,0,0,85.6,23.0,0,4.045454545454546,-1,1.2,0,16.5,76.48995983935743,1
22,75,1,0,2,1,0,23,3,2,1,89,89,0,2,0,0,75.6,23.0,0,4.045454545454546,1,1.2,2,16.5,67.55421686746988,1
16,62,1,0,2,1,0,18,3,6,0,56,52,1,2,3,0,47.2,19.0,-4,3.25,1,2.6,2,9.92,24.642570281124502,1
16,62,1,0,0,1,0,18,3,6,0,56,52,1,2,3,0,47.2,19.0,-4,3.25,-1,2.6,0,9.92,24.642570281124502,1
16,62,1,0,1,1,0,18,3,6,0,56,52,1,2,3,0,47.2,19.0,-4,3.25,0,2.6,1,9.92,24.642570281124502,1
16,62,0,0,2,1,0,18,3,6,0,56,52,1,2,3,0,47.2,19.0,-4,3.25,0,2.6,0,9.92,24.642570281124502,1
20,99,1,0,1,1,0,27,2,4,1,62,90,1,2,0,0,74.4,22.0,28,4.5,0,2.4,1,19.8,67.2289156626506,1
20,99,1,0,1,1,0,27,3,14,1,61,97,0,0,0,0,74.0,27.0,36,4.85,2,2.4000000000000004,1,19.8,72.06827309236948,1
20,99,0,1,0,1,0,27,2,4,1,62,90,1,2,0,0,84.4,22.0,28,4.5,-2,2.4,0,19.8,76.26506024096386,1
27,89,1,0,1,1,0,26,3,4,1,74,96,1,1,0,0,75.2,29.0,22,3.5555555555555554,1,2.4,1,24.03,72.48192771084338,1
27,89,1,0,1,1,0,21,3,17,0,97,51,1,1,3,0,74.4,35.5,-46,1.8888888888888888,1,3.7,1,24.03,38.096385542168676,1
27,89,0,0,1,1,0,26,3,4,1,74,96,1,1,0,0,75.2,29.0,22,3.5555555555555554,0,2.4,0,24.03,72.48192771084338,1
27,89,0,0,1,1,0,21,3,17,0,97,51,1,1,3,0,74.4,35.5,-46,1.8888888888888888,0,3.7,0,24.03,38.096385542168676,1
27,89,1,1,1,1,0,26,3,4,1,74,96,1,1,0,0,85.2,29.0,22,3.5555555555555554,1,2.4,1,24.03,82.12048192771086,1
27,89,1,1,1,1,0,21,3,17,0,97,51,1,1,3,0,84.4,35.5,-46,1.8888888888888888,1,3.7,1,24.03,43.216867469879524,1
23,73,1,1,1,1,0,24,1,5,1,96,86,1,1,0,0,87.60000000000001,25.5,-10,3.739130434782609,1,2.5,1,16.79,75.63855421686749,1
23,73,1,1,1,1,0,21,0,6,0,96,82,0,2,1,0,77.60000000000001,26.0,-14,3.5652173913043477,0,1.6,1,16.79,63.887550200803226,1
23,73,1,1,1,1,0,23,1,17,1,58,93,1,1,0,0,72.4,31.5,35,4.043478260869565,1,3.7,1,16.79,67.60240963855422,1
23,73,1,1,1,1,0,27,0,0,1,92,65,0,2,2,0,86.0,23.0,-27,2.8260869565217392,0,1.0,1,16.79,56.12449799196788,1
23,73,2,0,0,1,0,24,1,5,1,96,86,1,1,0,0,77.60000000000001,25.5,-10,3.739130434782609,1,2.5,0,16.79,67.00401606425704,1
23,73,2,0,0,1,0,21,0,6,0,96,82,0,2,1,0,67.60000000000001,26.0,-14,3.5652173913043477,0,1.6,0,16.79,55.65461847389559,1
23,73,2,0,0,1,0,23,1,17,1,58,93,1,1,0,0,62.400000000000006,31.5,35,4.043478260869565,1,3.7,0,16.79,58.26506024096387,1
23,73,2,0,0,1,0,27,0,0,1,92,65,0,2,2,0,76.0,23.0,-27,2.8260869565217392,0,1.0,0,16.79,49.59839357429719,1
23,73,2,0,2,1,0,24,1,5,1,96,86,1,1,0,0,77.60000000000001,25.5,-10,3.739130434782609,3,2.5,4,16.79,67.00401606425704,1
23,73,2,0,2,1,0,21,0,6,0,96,82,0,2,1,0,67.60000000000001,26.0,-14,3.5652173913043477,2,1.6,4,16.79,55.65461847389559,1
23,73,2,0,2,1,0,23,1,17,1,58,93,1,1,0,0,62.400000000000006,31.5,35,4.043478260869565,3,3.7,4,16.79,58.26506024096387,1
23,73,2,0,2,1,0,27,0,0,1,92,65,0,2,2,0,76.0,23.0,-27,2.8260869565217392,2,1.0,4,16.79,49.59839357429719,1
25,78,1,0,1,1,0,27,3,3,0,86,68,1,2,2,0,65.6,26.5,-18,2.72,0,2.3,1,19.5,44.787148594377506,1
25,78,1,0,1,1,0,26,2,20,1,86,74,0,2,1,0,75.6,35.0,-12,2.96,0,3.0,1,19.5,56.16867469879518,1
27,95,2,0,0,1,1,24,0,4,0,99,95,1,0,0,0,77.6,29.0,-4,3.5185185185185186,2,2.4,0,25.65,74.01606425702812,1
27,95,2,0,0,1,1,29,3,20,1,62,58,0,1,2,0,72.8,37.0,-4,2.1481481481481484,1,3.0,0,25.65,42.393574297188756,1
27,95,2,0,0,1,1,22,0,16,1,77,84,1,0,1,0,78.8,35.0,7,3.111111111111111,2,3.6,0,25.65,66.45783132530121,1
27,95,2,0,0,1,1,22,2,15,0,66,72,1,1,1,0,64.4,34.5,6,2.6666666666666665,1,3.5,0,25.65,46.55421686746988,1
27,95,1,0,0,1,1,24,0,4,0,99,95,1,0,0,0,77.6,29.0,-4,3.5185185185185186,1,2.4,0,25.65,74.01606425702812,1
27,95,1,0,0,1,1,29,3,20,1,62,58,0,1,2,0,72.8,37.0,-4,2.1481481481481484,0,3.0,0,25.65,42.393574297188756,1
27,95,1,0,0,1,1,22,0,16,1,77,84,1,0,1,0,78.8,35.0,7,3.111111111111111,1,3.6,0,25.65,66.45783132530121,1
27,95,1,0,0,1,1,22,2,15,0,66,72,1,1,1,0,64.4,34.5,6,2.6666666666666665,0,3.5,0,25.65,46.55421686746988,1
20,87,1,0,1,1,1,21,1,13,1,57,52,1,2,3,0,67.60000000000001,26.5,-5,2.6,0,3.3,1,17.4,35.29317269076306,1
20,87,1,0,0,1,1,21,1,13,1,57,52,1,2,3,0,67.60000000000001,26.5,-5,2.6,-1,3.3,0,17.4,35.29317269076306,1
20,87,2,1,1,1,1,21,1,13,1,57,52,1,2,3,0,77.60000000000001,26.5,-5,2.6,1,3.3,2,17.4,40.514056224899605,1
20,87,1,1,0,1,1,21,1,13,1,57,52,1,2,3,0,77.60000000000001,26.5,-5,2.6,-1,3.3,0,17.4,40.514056224899605,1
20,87,1,1,2,1,1,21,1,13,1,57,52,1,2,3,0,77.60000000000001,26.5,-5,2.6,1,3.3,2,17.4,40.514056224899605,1
20,87,0,0,1,1,1,21,1,13,1,57,52,1,2,3,0,67.60000000000001,26.5,-5,2.6,-1,3.3,0,17.4,35.29317269076306,1
29,80,0,0,2,1,1,23,2,18,1,52,51,1,2,3,0,62.8,38.0,-1,1.7586206896551724,0,3.8,0,23.200000000000003,32.1566265060241,1
29,80,0,0,2,1,1,29,0,0,0,69,89,0,2,0,0,59.6,29.0,20,3.0689655172413794,0,1.0,0,23.200000000000003,53.2570281124498,1
18,88,2,1,0,1,0,24,3,13,1,96,45,0,2,3,0,93.60000000000001,24.5,-51,2.5,0,2.3,0,15.84,42.28915662650603,1
18,88,1,0,0,1,0,24,3,13,1,96,45,0,2,3,0,83.60000000000001,24.5,-51,2.5,-1,2.3,0,15.84,37.7710843373494,1
18,88,0,1,1,1,0,24,3,13,1,96,45,0,2,3,0,93.60000000000001,24.5,-51,2.5,-1,2.3,0,15.84,42.28915662650603,1
18,88,1,0,1,1,0,24,3,13,1,96,45,0,2,3,0,83.60000000000001,24.5,-51,2.5,0,2.3,1,15.84,37.7710843373494,1
23,93,0,0,1,1,1,18,1,1,1,56,66,1,0,2,0,69.60000000000001,23.5,10,2.869565217391304,1,2.1,0,21.39,46.120481927710856,1
23,93,0,1,0,1,1,18,1,1,1,56,66,1,0,2,0,79.60000000000001,23.5,10,2.869565217391304,0,2.1,0,21.39,52.74698795180724,1
23,93,2,0,2,1,1,18,1,1,1,56,66,1,0,2,0,69.60000000000001,23.5,10,2.869565217391304,4,2.1,4,21.39,46.120481927710856,1
26,99,2,1,2,1,0,24,2,13,0,65,68,1,2,2,0,75.6,32.5,3,2.6153846153846154,2,3.3,4,25.74,51.6144578313253,1
26,99,2,1,2,1,0,29,0,1,1,93,77,1,1,1,0,96.80000000000001,26.5,-16,2.9615384615384617,3,2.1,4,25.74,74.83534136546186,1
21,95,0,1,1,1,0,25,1,20,0,53,90,1,1,0,0,69.2,31.0,37,4.285714285714286,0,4.0,0,19.95,62.53012048192772,1
21,95,0,1,1,1,0,21,2,13,0,60,88,0,0,0,0,72.0,27.5,28,4.190476190476191,1,2.3,0,19.95,63.6144578313253,1
21,95,1,1,1,1,0,25,1,20,0,53,90,1,1,0,0,69.2,31.0,37,4.285714285714286,1,4.0,1,19.95,62.53012048192772,1
21,95,1,1,1,1,0,21,2,13,0,60,88,0,0,0,0,72.0,27.5,28,4.190476190476191,2,2.3,1,19.95,63.6144578313253,1
18,71,0,0,1,1,0,25,3,13,0,83,56,0,2,2,0,61.60000000000001,24.5,-27,3.111111111111111,-1,2.3,0,12.78,34.634538152610446,1
18,71,0,0,1,1,0,20,0,14,0,67,54,1,2,3,0,55.2,25.0,-13,3.0,-1,3.4000000000000004,0,12.78,29.927710843373493,1
18,71,1,0,2,1,0,25,3,13,0,83,56,0,2,2,0,61.60000000000001,24.5,-27,3.111111111111111,1,2.3,2,12.78,34.634538152610446,1
18,71,1,0,2,1,0,20,0,14,0,67,54,1,2,3,0,55.2,25.0,-13,3.0,1,3.4000000000000004,2,12.78,29.927710843373493,1
18,71,1,1,0,1,0,25,3,13,0,83,56,0,2,2,0,71.60000000000001,24.5,-27,3.111111111111111,-1,2.3,0,12.78,40.25702811244981,1
18,71,1,1,0,1,0,20,0,14,0,67,54,1,2,3,0,65.2,25.0,-13,3.0,-1,3.4000000000000004,0,12.78,35.34939759036145,1
18,71,1,0,1,1,0,25,3,13,0,83,56,0,2,2,0,61.60000000000001,24.5,-27,3.111111111111111,0,2.3,1,12.78,34.634538152610446,1
18,71,1,0,1,1,0,20,0,14,0,67,54,1,2,3,0,55.2,25.0,-13,3.0,0,3.4000000000000004,1,12.78,29.927710843373493,1
18,71,2,1,1,1,0,25,3,13,0,83,56,0,2,2,0,71.60000000000001,24.5,-27,3.111111111111111,1,2.3,2,12.78,40.25702811244981,1
18,71,2,1,1,1,0,20,0,14,0,67,54,1,2,3,0,65.2,25.0,-13,3.0,1,3.4000000000000004,2,12.78,35.34939759036145,1
18,71,0,1,1,1,0,25,3,13,0,83,56,0,2,2,0,71.60000000000001,24.5,-27,3.111111111111111,-1,2.3,0,12.78,40.25702811244981,1
18,71,0,1,1,1,0,20,0,14,0,67,54,1,2,3,0,65.2,25.0,-13,3.0,-1,3.4000000000000004,0,12.78,35.34939759036145,1
20,64,2,0,1,1,0,27,2,20,0,82,45,0,0,3,0,58.400000000000006,30.0,-37,2.25,3,3.0,2,12.8,26.385542168674704,1
20,64,1,1,1,1,0,27,2,20,0,82,45,0,0,3,0,68.4,30.0,-37,2.25,2,3.0,1,12.8,30.90361445783133,1
20,64,1,0,1,1,0,27,2,20,0,82,45,0,0,3,0,58.400000000000006,30.0,-37,2.25,2,3.0,1,12.8,26.385542168674704,1
20,64,0,1,2,1,0,27,2,20,0,82,45,0,0,3,0,68.4,30.0,-37,2.25,2,3.0,0,12.8,30.90361445783133,1
24,85,1,1,1,1,0,20,1,8,1,95,47,1,1,3,0,92.0,28.0,-48,1.9583333333333333,1,2.8,1,20.4,43.4136546184739,1
24,85,1,1,1,1,0,23,0,5,1,100,64,1,1,2,0,94.0,26.5,-36,2.6666666666666665,1,2.5,1,20.4,60.401606425702816,1
24,85,1,1,2,1,0,20,1,8,1,95,47,1,1,3,0,92.0,28.0,-48,1.9583333333333333,2,2.8,2,20.4,43.4136546184739,1
24,85,1,1,2,1,0,23,0,5,1,100,64,1,1,2,0,94.0,26.5,-36,2.6666666666666665,2,2.5,2,20.4,60.401606425702816,1
24,85,1,1,0,1,0,20,1,8,1,95,47,1,1,3,0,92.0,28.0,-48,1.9583333333333333,0,2.8,0,20.4,43.4136546184739,1
24,85,1,1,0,1,0,23,0,5,1,100,64,1,1,2,0,94.0,26.5,-36,2.6666666666666665,0,2.5,0,20.4,60.401606425702816,1
24,85,2,0,1,1,0,20,1,8,1,95,47,1,1,3,0,82.0,28.0,-48,1.9583333333333333,2,2.8,2,20.4,38.69477911646587,1
24,85,2,0,1,1,0,23,0,5,1,100,64,1,1,2,0,84.0,26.5,-36,2.6666666666666665,2,2.5,2,20.4,53.975903614457835,1
20,85,2,0,1,1,0,20,1,11,1,84,42,1,0,3,0,77.6,25.5,-42,2.1,3,3.1,2,17.0,32.72289156626506,1
25,64,0,1,0,1,0,21,1,9,1,87,46,1,0,3,0,80.4,29.5,-41,1.84,0,2.9,0,16.0,37.13253012048194,1
25,64,0,1,0,1,0,18,1,3,1,94,84,1,1,1,0,83.2,26.5,-10,3.36,-1,2.3,0,16.0,70.16867469879519,1
25,64,0,1,0,1,0,18,2,12,0,85,63,1,0,2,0,69.6,31.0,-22,2.52,0,3.2,0,16.0,44.02409638554217,1
25,64,0,1,0,1,0,26,3,1,0,98,88,1,2,0,1,74.80000000000001,25.5,-10,3.52,-2,2.1,0,16.0,66.08835341365463,1
25,64,0,1,0,1,0,23,2,4,1,58,55,1,1,2,0,68.80000000000001,27.0,-3,2.2,-1,2.4,0,16.0,37.991967871485954,1
25,64,0,1,0,1,0,28,3,18,0,60,99,1,2,0,0,59.6,34.0,39,3.96,-2,3.8,0,16.0,59.24096385542169,1
25,64,0,1,0,1,0,21,2,8,1,71,40,0,1,3,0,74.0,29.0,-31,1.6,-1,1.8,0,16.0,29.718875502008032,1
33,74,1,0,1,1,0,20,2,15,1,87,52,1,2,3,0,74.4,40.5,-35,1.5757575757575757,0,3.5,1,24.419999999999998,38.84337349397591,1
24,80,1,0,1,1,1,24,3,16,1,98,50,1,2,3,0,81.2,32.0,-48,2.0833333333333335,0,3.6,1,19.200000000000003,40.76305220883534,1
24,80,1,0,1,1,1,22,1,20,0,51,43,1,1,3,0,52.400000000000006,34.0,-8,1.7916666666666667,1,4.0,1,19.200000000000003,22.622489959839363,1
24,80,1,0,1,1,1,27,1,1,1,96,59,0,2,2,0,80.4,24.5,-37,2.4583333333333335,0,1.1,1,19.200000000000003,47.62650602409639,1
24,80,1,0,1,1,1,28,1,16,0,71,96,1,2,0,0,60.400000000000006,32.0,25,4.0,0,3.6,1,19.200000000000003,58.21686746987953,1
