StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,flag_unrealistic,EngagementScore,AcademicEffort,PerformanceGap,StudyEfficiency,WellbeingIndex,DigitalScore,MotivationXResources,AttendanceXStudy,ExamXEngagement,GMM_Cluster
9,75,0,0,2,1,1,29,2,2,1,88,48,1,1,3,0,75.2,10.0,-40,5.333333333333333,1,2.2,0,6.75,36.24096385542169,2
11,89,1,1,1,1,0,25,2,7,0,56,50,0,0,3,0,68.0,14.5,-6,4.545454545454546,2,1.7000000000000002,1,9.790000000000001,34.13654618473896,2
11,89,1,1,1,1,0,25,3,16,1,51,91,0,2,0,0,76.0,19.0,40,8.272727272727273,0,2.6,1,9.790000000000001,69.43775100401606,2
17,63,1,0,2,1,1,20,3,20,0,83,67,0,2,2,0,58.400000000000006,27.0,-16,3.9411764705882355,1,3.0,2,10.71,39.285140562249,2
17,63,1,0,2,1,1,28,3,11,1,83,89,1,2,0,0,68.4,22.5,6,5.235294117647059,1,3.1,2,10.71,61.120481927710856,2
17,63,1,0,2,1,1,18,0,20,1,57,99,0,1,0,0,58.0,27.0,42,5.823529411764706,2,3.0,2,10.71,57.65060240963856,2
17,63,1,0,0,1,1,20,3,20,0,83,67,0,2,2,0,58.400000000000006,27.0,-16,3.9411764705882355,-1,3.0,0,10.71,39.285140562249,2
17,63,1,0,0,1,1,28,3,11,1,83,89,1,2,0,0,68.4,22.5,6,5.235294117647059,-1,3.1,0,10.71,61.120481927710856,2
17,63,1,0,0,1,1,18,0,20,1,57,99,0,1,0,0,58.0,27.0,42,5.823529411764706,0,3.0,0,10.71,57.65060240963856,2
17,63,1,1,1,1,1,20,3,20,0,83,67,0,2,2,0,68.4,27.0,-16,3.9411764705882355,0,3.0,1,10.71,46.01204819277109,2
17,63,1,1,1,1,1,25,0,14,0,81,50,0,1,3,0,67.6,24.0,-31,2.9411764705882355,1,2.4000000000000004,1,10.71,33.93574297188755,2
17,63,1,1,1,1,1,28,3,11,1,83,89,1,2,0,0,78.4,22.5,6,5.235294117647059,0,3.1,1,10.71,70.0562248995984,2
17,63,1,1,1,1,1,18,0,20,1,57,99,0,1,0,0,68.0,27.0,42,5.823529411764706,1,3.0,1,10.71,67.59036144578313,2
9,82,1,0,1,1,0,25,3,2,0,54,98,0,2,0,0,54.400000000000006,10.0,44,10.88888888888889,0,1.2,1,7.38,53.526104417670695,2
9,82,0,1,1,1,0,25,3,2,0,54,98,0,2,0,0,64.4,10.0,44,10.88888888888889,-1,1.2,0,7.38,63.36546184738956,2
14,67,1,0,1,1,1,28,2,7,0,62,60,1,0,2,0,51.6,17.5,-2,4.285714285714286,2,2.7,1,9.38,31.08433734939759,2
14,67,1,0,1,1,1,19,2,7,0,51,93,1,0,0,0,47.2,17.5,42,6.642857142857143,2,2.7,1,9.38,44.07228915662651,2
14,67,0,0,1,1,1,28,2,7,0,62,60,1,0,2,0,51.6,17.5,-2,4.285714285714286,1,2.7,0,9.38,31.08433734939759,2
14,67,0,0,1,1,1,19,2,7,0,51,93,1,0,0,0,47.2,17.5,42,6.642857142857143,1,2.7,0,9.38,44.07228915662651,2
14,67,1,1,0,1,1,28,2,7,0,62,60,1,0,2,0,61.6,17.5,-2,4.285714285714286,1,2.7,0,9.38,37.10843373493976,2
14,67,1,1,0,1,1,19,2,7,0,51,93,1,0,0,0,57.2,17.5,42,6.642857142857143,1,2.7,0,9.38,53.40963855421687,2
9,95,1,1,1,1,1,23,3,3,0,52,73,0,2,1,0,68.8,10.5,21,8.11111111111111,0,1.3,1,8.549999999999999,50.42570281124498,2
9,95,1,1,1,1,1,21,3,6,0,85,98,1,2,0,0,82.0,12.0,13,10.88888888888889,0,2.6,1,8.549999999999999,80.68273092369478,2
19,85,1,1,0,1,0,18,1,11,0,95,96,0,1,0,0,82.0,24.5,1,5.052631578947368,0,2.1,0,16.15,79.03614457831326,2
19,85,1,0,0,1,0,18,1,11,0,95,96,0,1,0,0,72.0,24.5,1,5.052631578947368,0,2.1,0,16.15,69.39759036144578,2
19,85,1,1,2,1,0,18,1,11,0,95,96,0,1,0,0,82.0,24.5,1,5.052631578947368,2,2.1,2,16.15,79.03614457831326,2
19,85,0,1,1,1,0,18,1,11,0,95,96,0,1,0,0,82.0,24.5,1,5.052631578947368,0,2.1,0,16.15,79.03614457831326,2
19,85,2,1,1,1,0,18,1,11,0,95,96,0,1,0,0,82.0,24.5,1,5.052631578947368,2,2.1,2,16.15,79.03614457831326,2
19,85,1,1,1,1,0,18,1,11,0,95,96,0,1,0,0,82.0,24.5,1,5.052631578947368,1,2.1,1,16.15,79.03614457831326,2
19,85,2,0,1,1,0,18,1,11,0,95,96,0,1,0,0,72.0,24.5,1,5.052631578947368,2,2.1,2,16.15,69.39759036144578,2
17,81,1,0,1,1,0,19,3,10,1,100,71,1,2,1,0,82.4,22.0,-29,4.176470588235294,0,3.0,1,13.770000000000001,58.738955823293175,2
17,81,2,0,2,1,0,19,3,10,1,100,71,1,2,1,0,82.4,22.0,-29,4.176470588235294,2,3.0,4,13.770000000000001,58.738955823293175,2
17,81,0,1,2,1,0,19,3,10,1,100,71,1,2,1,0,92.4,22.0,-29,4.176470588235294,0,3.0,0,13.770000000000001,65.86746987951808,2
17,81,1,0,2,1,0,19,3,10,1,100,71,1,2,1,0,82.4,22.0,-29,4.176470588235294,1,3.0,2,13.770000000000001,58.738955823293175,2
17,81,0,0,1,1,0,19,3,10,1,100,71,1,2,1,0,82.4,22.0,-29,4.176470588235294,-1,3.0,0,13.770000000000001,58.738955823293175,2
10,64,2,0,1,1,1,18,1,0,1,52,85,1,1,0,0,56.400000000000006,10.0,33,8.5,2,2.0,2,6.4,48.13253012048193,2
10,64,2,0,1,1,1,24,2,0,0,54,44,1,0,3,0,47.2,10.0,-10,4.4,3,2.0,2,6.4,20.851405622489963,2
17,100,1,0,0,1,1,29,3,16,0,81,61,0,1,2,0,72.4,25.0,-20,3.588235294117647,0,2.6,0,17.0,44.341365461847396,2
17,100,2,0,0,1,1,29,3,16,0,81,61,0,1,2,0,72.4,25.0,-20,3.588235294117647,1,2.6,0,17.0,44.341365461847396,2
17,100,2,1,0,1,1,29,3,16,0,81,61,0,1,2,0,82.4,25.0,-20,3.588235294117647,1,2.6,0,17.0,50.46586345381527,2
13,93,1,1,0,1,0,25,2,7,1,78,49,1,1,3,0,88.4,16.5,-29,3.769230769230769,0,2.7,0,12.09,43.48995983935744,2
13,93,1,1,0,1,0,29,1,9,0,82,83,0,1,1,0,80.0,17.5,1,6.384615384615385,0,1.9,0,12.09,66.66666666666667,2
13,93,1,1,0,1,0,27,0,13,0,71,48,0,1,3,0,75.60000000000001,19.5,-23,3.6923076923076925,0,2.3,0,12.09,36.43373493975904,2
13,93,1,1,0,1,0,22,0,2,1,75,47,1,2,3,0,87.2,14.0,-28,3.6153846153846154,-1,2.2,0,12.09,41.148594377510044,2
13,93,1,0,2,1,0,25,2,7,1,78,49,1,1,3,0,78.4,16.5,-29,3.769230769230769,2,2.7,2,12.09,38.570281124497996,2
13,93,1,0,2,1,0,29,1,9,0,82,83,0,1,1,0,70.0,17.5,1,6.384615384615385,2,1.9,2,12.09,58.33333333333334,2
13,93,1,0,2,1,0,27,0,13,0,71,48,0,1,3,0,65.60000000000001,19.5,-23,3.6923076923076925,2,2.3,2,12.09,31.614457831325304,2
13,93,1,0,2,1,0,22,0,2,1,75,47,1,2,3,0,77.2,14.0,-28,3.6153846153846154,1,2.2,2,12.09,36.42971887550201,2
13,93,0,0,2,1,0,25,2,7,1,78,49,1,1,3,0,78.4,16.5,-29,3.769230769230769,1,2.7,0,12.09,38.570281124497996,2
13,93,0,0,2,1,0,29,1,9,0,82,83,0,1,1,0,70.0,17.5,1,6.384615384615385,1,1.9,0,12.09,58.33333333333334,2
13,93,0,0,2,1,0,27,0,13,0,71,48,0,1,3,0,65.60000000000001,19.5,-23,3.6923076923076925,1,2.3,0,12.09,31.614457831325304,2
13,93,0,0,2,1,0,22,0,2,1,75,47,1,2,3,0,77.2,14.0,-28,3.6153846153846154,0,2.2,0,12.09,36.42971887550201,2
13,93,2,1,0,1,0,25,2,7,1,78,49,1,1,3,0,88.4,16.5,-29,3.769230769230769,1,2.7,0,12.09,43.48995983935744,2
13,93,2,1,0,1,0,29,1,9,0,82,83,0,1,1,0,80.0,17.5,1,6.384615384615385,1,1.9,0,12.09,66.66666666666667,2
13,93,2,1,0,1,0,27,0,13,0,71,48,0,1,3,0,75.60000000000001,19.5,-23,3.6923076923076925,1,2.3,0,12.09,36.43373493975904,2
13,93,2,1,0,1,0,22,0,2,1,75,47,1,2,3,0,87.2,14.0,-28,3.6153846153846154,0,2.2,0,12.09,41.148594377510044,2
17,60,1,1,1,1,1,25,1,3,1,51,81,0,2,1,0,64.4,18.5,30,4.764705882352941,0,1.3,1,10.2,52.37349397590362,2
17,60,1,1,1,1,1,18,3,1,0,93,62,1,2,2,0,71.2,17.5,-31,3.6470588235294117,0,2.1,1,10.2,44.32128514056225,2
17,60,1,1,1,1,1,26,3,4,1,69,68,0,2,2,0,71.6,19.0,-1,4.0,0,1.4,1,10.2,48.88353413654618,2
15,60,0,1,2,1,1,22,1,12,0,85,70,1,1,1,0,68.0,21.0,-15,4.666666666666667,1,3.2,0,9.0,47.79116465863454,2
15,60,0,1,2,1,1,29,3,11,1,95,97,1,2,0,1,82.0,20.5,2,6.466666666666667,0,3.1,0,9.0,79.85943775100402,2
15,60,0,1,2,1,1,18,3,8,0,70,46,0,1,3,0,62.0,19.0,-24,3.066666666666667,1,1.8,0,9.0,28.634538152610446,2
15,60,0,1,2,1,1,27,0,0,1,57,58,0,2,2,0,66.8,15.0,1,3.8666666666666667,0,1.0,0,9.0,38.8995983935743,2
15,60,2,0,0,1,1,22,1,12,0,85,70,1,1,1,0,58.0,21.0,-15,4.666666666666667,1,3.2,0,9.0,40.76305220883534,2
15,60,2,0,0,1,1,29,3,11,1,95,97,1,2,0,1,72.0,20.5,2,6.466666666666667,0,3.1,0,9.0,70.12048192771084,2
15,60,2,0,0,1,1,18,3,8,0,70,46,0,1,3,0,52.0,19.0,-24,3.066666666666667,1,1.8,0,9.0,24.016064257028116,2
15,60,2,0,0,1,1,27,0,0,1,57,58,0,2,2,0,56.8,15.0,1,3.8666666666666667,0,1.0,0,9.0,33.07630522088353,2
15,60,1,1,0,1,1,22,1,12,0,85,70,1,1,1,0,68.0,21.0,-15,4.666666666666667,0,3.2,0,9.0,47.79116465863454,2
15,60,1,1,0,1,1,29,3,11,1,95,97,1,2,0,1,82.0,20.5,2,6.466666666666667,-1,3.1,0,9.0,79.85943775100402,2
15,60,1,1,0,1,1,18,3,8,0,70,46,0,1,3,0,62.0,19.0,-24,3.066666666666667,0,1.8,0,9.0,28.634538152610446,2
15,60,1,1,0,1,1,27,0,0,1,57,58,0,2,2,0,66.8,15.0,1,3.8666666666666667,-1,1.0,0,9.0,38.8995983935743,2
15,60,0,0,1,1,1,22,1,12,0,85,70,1,1,1,0,58.0,21.0,-15,4.666666666666667,0,3.2,0,9.0,40.76305220883534,2
15,60,0,0,1,1,1,29,3,11,1,95,97,1,2,0,1,72.0,20.5,2,6.466666666666667,-1,3.1,0,9.0,70.12048192771084,2
15,60,0,0,1,1,1,18,3,8,0,70,46,0,1,3,0,52.0,19.0,-24,3.066666666666667,0,1.8,0,9.0,24.016064257028116,2
15,60,0,0,1,1,1,27,0,0,1,57,58,0,2,2,0,56.8,15.0,1,3.8666666666666667,-1,1.0,0,9.0,33.07630522088353,2
15,60,1,0,2,1,1,22,1,12,0,85,70,1,1,1,0,58.0,21.0,-15,4.666666666666667,2,3.2,2,9.0,40.76305220883534,2
15,60,1,0,2,1,1,29,3,11,1,95,97,1,2,0,1,72.0,20.5,2,6.466666666666667,1,3.1,2,9.0,70.12048192771084,2
15,60,1,0,2,1,1,18,3,8,0,70,46,0,1,3,0,52.0,19.0,-24,3.066666666666667,2,1.8,2,9.0,24.016064257028116,2
15,60,1,0,2,1,1,27,0,0,1,57,58,0,2,2,0,56.8,15.0,1,3.8666666666666667,1,1.0,2,9.0,33.07630522088353,2
11,87,1,1,1,1,0,28,2,18,0,58,65,1,2,2,0,68.0,20.0,7,5.909090909090909,0,3.8,1,9.57,44.377510040160644,2
11,87,1,1,1,1,0,29,3,12,1,56,89,1,0,0,0,77.2,17.0,33,8.090909090909092,2,3.2,1,9.57,68.9839357429719,2
11,87,1,1,1,1,0,28,0,10,1,79,89,0,0,0,0,86.4,16.0,10,8.090909090909092,2,2.0,1,9.57,77.20481927710844,2
11,87,1,0,2,1,0,28,2,18,0,58,65,1,2,2,0,58.00000000000001,20.0,7,5.909090909090909,1,3.8,2,9.57,37.85140562248997,2
11,87,1,0,2,1,0,29,3,12,1,56,89,1,0,0,0,67.2,17.0,33,8.090909090909092,3,3.2,2,9.57,60.048192771084345,2
11,87,1,0,2,1,0,28,0,10,1,79,89,0,0,0,0,76.4,16.0,10,8.090909090909092,3,2.0,2,9.57,68.26907630522089,2
17,69,1,1,0,1,1,19,3,2,0,84,75,1,2,1,0,71.2,18.0,-9,4.411764705882353,-1,2.2,0,11.729999999999999,53.61445783132531,2
17,69,2,1,1,1,1,19,3,2,0,84,75,1,2,1,0,71.2,18.0,-9,4.411764705882353,1,2.2,2,11.729999999999999,53.61445783132531,2
17,69,1,1,2,1,1,19,3,2,0,84,75,1,2,1,0,71.2,18.0,-9,4.411764705882353,1,2.2,2,11.729999999999999,53.61445783132531,2
10,89,2,1,1,1,0,18,1,9,1,74,81,1,2,1,0,85.2,14.5,7,8.1,1,2.9,2,8.9,69.28915662650603,2
15,65,1,0,0,1,0,25,1,15,0,96,90,1,0,0,1,64.4,22.5,-6,6.0,1,3.5,0,9.75,58.19277108433735,2
15,65,1,0,0,1,0,25,0,16,1,65,90,0,2,0,0,62.0,23.0,25,6.0,-1,2.6,0,9.75,56.02409638554217,2
15,65,1,0,0,1,0,21,3,1,1,86,62,0,1,2,0,70.4,15.5,-24,4.133333333333334,0,1.1,0,9.75,43.82329317269077,2
15,65,2,1,1,1,0,25,1,15,0,96,90,1,0,0,1,74.4,22.5,-6,6.0,3,3.5,2,9.75,67.2289156626506,2
15,65,2,1,1,1,0,25,0,16,1,65,90,0,2,0,0,72.0,23.0,25,6.0,1,2.6,2,9.75,65.06024096385542,2
15,65,2,1,1,1,0,21,3,1,1,86,62,0,1,2,0,80.4,15.5,-24,4.133333333333334,2,1.1,2,9.75,50.048192771084345,2
15,65,1,0,1,1,0,25,1,15,0,96,90,1,0,0,1,64.4,22.5,-6,6.0,2,3.5,1,9.75,58.19277108433735,2
15,65,1,0,1,1,0,25,0,16,1,65,90,0,2,0,0,62.0,23.0,25,6.0,0,2.6,1,9.75,56.02409638554217,2
15,65,1,0,1,1,0,21,3,1,1,86,62,0,1,2,0,70.4,15.5,-24,4.133333333333334,1,1.1,1,9.75,43.82329317269077,2
15,65,1,1,1,1,0,25,1,15,0,96,90,1,0,0,1,74.4,22.5,-6,6.0,2,3.5,1,9.75,67.2289156626506,2
15,65,1,1,1,1,0,25,0,16,1,65,90,0,2,0,0,72.0,23.0,25,6.0,0,2.6,1,9.75,65.06024096385542,2
15,65,1,1,1,1,0,21,3,1,1,86,62,0,1,2,0,80.4,15.5,-24,4.133333333333334,1,1.1,1,9.75,50.048192771084345,2
15,65,2,1,0,1,0,25,1,15,0,96,90,1,0,0,1,74.4,22.5,-6,6.0,2,3.5,0,9.75,67.2289156626506,2
15,65,2,1,0,1,0,25,0,16,1,65,90,0,2,0,0,72.0,23.0,25,6.0,0,2.6,0,9.75,65.06024096385542,2
15,65,2,1,0,1,0,21,3,1,1,86,62,0,1,2,0,80.4,15.5,-24,4.133333333333334,1,1.1,0,9.75,50.048192771084345,2
15,65,0,1,1,1,0,25,1,15,0,96,90,1,0,0,1,74.4,22.5,-6,6.0,1,3.5,0,9.75,67.2289156626506,2
15,65,0,1,1,1,0,25,0,16,1,65,90,0,2,0,0,72.0,23.0,25,6.0,-1,2.6,0,9.75,65.06024096385542,2
15,65,0,1,1,1,0,21,3,1,1,86,62,0,1,2,0,80.4,15.5,-24,4.133333333333334,0,1.1,0,9.75,50.048192771084345,2
20,62,0,0,2,1,0,21,1,1,1,64,99,0,0,0,0,60.400000000000006,20.5,35,4.95,2,1.1,0,12.4,60.03614457831326,2
20,62,1,1,1,1,0,21,1,1,1,64,99,0,0,0,0,70.4,20.5,35,4.95,2,1.1,1,12.4,69.97590361445785,2
20,62,1,0,2,1,0,21,1,1,1,64,99,0,0,0,0,60.400000000000006,20.5,35,4.95,3,1.1,2,12.4,60.03614457831326,2
18,93,2,1,1,1,1,28,3,12,0,74,73,1,2,1,0,76.80000000000001,24.0,-1,4.055555555555555,1,3.2,2,16.740000000000002,56.289156626506035,2
18,93,2,1,1,1,1,23,1,20,1,68,100,1,0,0,0,84.4,28.0,32,5.555555555555555,3,4.0,2,16.740000000000002,84.73895582329318,2
18,93,2,1,1,1,1,27,3,12,0,96,70,1,2,1,0,85.60000000000001,24.0,-26,3.888888888888889,1,3.2,2,16.740000000000002,60.160642570281134,2
18,93,2,1,1,1,1,27,0,20,0,91,94,1,2,0,0,83.6,28.0,3,5.222222222222222,1,4.0,2,16.740000000000002,78.8995983935743,2
18,93,0,1,1,1,1,28,3,12,0,74,73,1,2,1,0,76.80000000000001,24.0,-1,4.055555555555555,-1,3.2,0,16.740000000000002,56.289156626506035,2
18,93,0,1,1,1,1,23,1,20,1,68,100,1,0,0,0,84.4,28.0,32,5.555555555555555,1,4.0,0,16.740000000000002,84.73895582329318,2
18,93,0,1,1,1,1,27,0,20,0,91,94,1,2,0,0,83.6,28.0,3,5.222222222222222,-1,4.0,0,16.740000000000002,78.8995983935743,2
18,93,1,1,1,1,1,28,3,12,0,74,73,1,2,1,0,76.80000000000001,24.0,-1,4.055555555555555,0,3.2,1,16.740000000000002,56.289156626506035,2
18,93,1,1,1,1,1,23,1,20,1,68,100,1,0,0,0,84.4,28.0,32,5.555555555555555,2,4.0,1,16.740000000000002,84.73895582329318,2
18,93,1,1,1,1,1,27,3,12,0,96,70,1,2,1,0,85.60000000000001,24.0,-26,3.888888888888889,0,3.2,1,16.740000000000002,60.160642570281134,2
18,93,1,1,1,1,1,27,0,20,0,91,94,1,2,0,0,83.6,28.0,3,5.222222222222222,0,4.0,1,16.740000000000002,78.8995983935743,2
14,74,2,0,2,1,1,23,3,18,1,77,56,0,0,2,0,70.4,23.0,-21,4.0,4,2.8,4,10.36,39.582329317269085,2
14,74,1,1,2,1,1,23,3,18,1,77,56,0,0,2,0,80.4,23.0,-21,4.0,3,2.8,2,10.36,45.20481927710844,2
14,74,1,1,1,1,1,23,3,18,1,77,56,0,0,2,0,80.4,23.0,-21,4.0,2,2.8,1,10.36,45.20481927710844,2
14,74,2,1,0,1,1,23,3,18,1,77,56,0,0,2,0,80.4,23.0,-21,4.0,2,2.8,0,10.36,45.20481927710844,2
14,74,1,0,1,1,1,23,3,18,1,77,56,0,0,2,0,70.4,23.0,-21,4.0,2,2.8,1,10.36,39.582329317269085,2
6,95,1,1,1,1,0,18,2,6,1,65,40,0,0,3,0,84.0,9.0,-25,6.666666666666667,2,1.6,1,5.699999999999999,33.734939759036145,2
6,95,1,1,1,1,0,24,2,2,1,66,71,1,2,1,0,84.4,7.0,5,11.833333333333334,0,2.2,1,5.699999999999999,60.164658634538156,2
14,94,0,1,0,1,0,22,0,19,0,63,46,1,0,3,0,72.80000000000001,23.5,-17,3.2857142857142856,0,3.9000000000000004,0,13.16,33.62248995983937,2
14,94,0,1,0,1,0,22,0,10,1,60,40,1,1,3,0,81.6,19.0,-20,2.857142857142857,-1,3.0,0,13.16,32.77108433734939,2
14,94,0,1,0,1,0,25,3,1,1,74,65,1,2,2,0,87.2,14.5,-9,4.642857142857143,-2,2.1,0,13.16,56.90763052208836,2
14,94,0,1,0,1,0,22,2,4,1,53,66,1,1,2,0,78.80000000000001,16.0,13,4.714285714285714,-1,2.4,0,13.16,52.21686746987953,2
14,94,0,1,0,1,0,29,1,2,0,75,95,0,1,0,0,77.6,15.0,20,6.785714285714286,-1,1.2,0,13.16,74.01606425702812,2
14,94,2,1,1,1,0,22,0,19,0,63,46,1,0,3,0,72.80000000000001,23.5,-17,3.2857142857142856,3,3.9000000000000004,2,13.16,33.62248995983937,2
14,94,2,1,1,1,0,22,0,10,1,60,40,1,1,3,0,81.6,19.0,-20,2.857142857142857,2,3.0,2,13.16,32.77108433734939,2
14,94,2,1,1,1,0,25,3,1,1,74,65,1,2,2,0,87.2,14.5,-9,4.642857142857143,1,2.1,2,13.16,56.90763052208836,2
14,94,2,1,1,1,0,22,2,4,1,53,66,1,1,2,0,78.80000000000001,16.0,13,4.714285714285714,2,2.4,2,13.16,52.21686746987953,2
14,94,2,1,1,1,0,29,1,2,0,75,95,0,1,0,0,77.6,15.0,20,6.785714285714286,2,1.2,2,13.16,74.01606425702812,2
14,94,1,0,1,1,0,22,0,19,0,63,46,1,0,3,0,62.800000000000004,23.5,-17,3.2857142857142856,2,3.9000000000000004,1,13.16,29.00401606425703,2
14,94,1,0,1,1,0,22,0,10,1,60,40,1,1,3,0,71.6,19.0,-20,2.857142857142857,1,3.0,1,13.16,28.755020080321284,2
14,94,1,0,1,1,0,25,3,1,1,74,65,1,2,2,0,77.2,14.5,-9,4.642857142857143,0,2.1,1,13.16,50.381526104417674,2
14,94,1,0,1,1,0,22,2,4,1,53,66,1,1,2,0,68.80000000000001,16.0,13,4.714285714285714,1,2.4,1,13.16,45.590361445783145,2
14,94,1,0,1,1,0,29,1,2,0,75,95,0,1,0,0,67.6,15.0,20,6.785714285714286,1,1.2,1,13.16,64.47791164658635,2
14,94,1,1,1,1,0,22,0,19,0,63,46,1,0,3,0,72.80000000000001,23.5,-17,3.2857142857142856,2,3.9000000000000004,1,13.16,33.62248995983937,2
14,94,1,1,1,1,0,22,0,10,1,60,40,1,1,3,0,81.6,19.0,-20,2.857142857142857,1,3.0,1,13.16,32.77108433734939,2
14,94,1,1,1,1,0,25,3,1,1,74,65,1,2,2,0,87.2,14.5,-9,4.642857142857143,0,2.1,1,13.16,56.90763052208836,2
14,94,1,1,1,1,0,22,2,4,1,53,66,1,1,2,0,78.80000000000001,16.0,13,4.714285714285714,1,2.4,1,13.16,52.21686746987953,2
14,94,1,1,1,1,0,29,1,2,0,75,95,0,1,0,0,77.6,15.0,20,6.785714285714286,1,1.2,1,13.16,74.01606425702812,2
11,73,2,1,1,1,1,19,3,3,0,91,73,0,2,1,0,75.6,12.5,-18,6.636363636363637,1,1.3,2,8.03,55.40963855421687,2
11,73,2,1,1,1,1,27,3,15,1,67,88,1,1,0,0,76.0,18.5,21,8.0,2,3.5,2,8.03,67.14859437751005,2
11,89,0,1,1,1,1,21,3,8,1,72,46,0,1,3,0,84.4,15.0,-26,4.181818181818182,0,1.8,0,9.790000000000001,38.979919678714865,2
11,89,0,1,1,1,1,29,3,10,0,87,54,1,2,3,0,80.4,16.0,-33,4.909090909090909,-1,3.0,0,9.790000000000001,43.59036144578314,2
11,89,2,0,0,1,1,21,3,8,1,72,46,0,1,3,0,74.4,15.0,-26,4.181818181818182,1,1.8,0,9.790000000000001,34.36144578313253,2
11,89,2,0,0,1,1,29,3,10,0,87,54,1,2,3,0,70.4,16.0,-33,4.909090909090909,0,3.0,0,9.790000000000001,38.168674698795186,2
17,60,2,1,2,1,0,22,0,15,1,52,85,1,2,0,0,64.8,24.5,33,5.0,2,3.5,4,10.2,55.30120481927711,2
17,60,2,1,2,1,0,18,3,15,1,74,62,1,1,2,0,73.6,24.5,-12,3.6470588235294117,3,3.5,4,10.2,45.81526104417671,2
17,60,2,1,2,1,0,26,1,4,0,65,97,1,2,0,0,60.0,19.0,32,5.705882352941177,2,2.4,4,10.2,58.43373493975904,2
17,60,0,0,1,1,0,22,0,15,1,52,85,1,2,0,0,54.8,24.5,33,5.0,-1,3.5,0,10.2,46.76706827309236,2
17,60,0,0,1,1,0,18,3,15,1,74,62,1,1,2,0,63.6,24.5,-12,3.6470588235294117,0,3.5,0,10.2,39.59036144578314,2
17,60,0,0,1,1,0,26,1,4,0,65,97,1,2,0,0,50.0,19.0,32,5.705882352941177,-1,2.4,0,10.2,48.69477911646587,2
17,60,0,1,1,1,0,22,0,15,1,52,85,1,2,0,0,64.8,24.5,33,5.0,-1,3.5,0,10.2,55.30120481927711,2
17,60,0,1,1,1,0,18,3,15,1,74,62,1,1,2,0,73.6,24.5,-12,3.6470588235294117,0,3.5,0,10.2,45.81526104417671,2
17,60,0,1,1,1,0,26,1,4,0,65,97,1,2,0,0,60.0,19.0,32,5.705882352941177,-1,2.4,0,10.2,58.43373493975904,2
16,96,1,0,2,1,1,19,0,9,0,59,51,1,2,3,0,62.00000000000001,20.5,-8,3.1875,1,2.9,2,15.36,31.746987951807235,2
16,96,1,0,2,1,1,29,0,7,0,64,74,0,1,1,0,64.0,19.5,10,4.625,2,1.7000000000000002,2,15.36,47.55020080321285,2
16,96,1,1,1,1,1,19,0,9,0,59,51,1,2,3,0,72.0,20.5,-8,3.1875,0,2.9,1,15.36,36.86746987951807,2
16,96,1,1,1,1,1,29,0,7,0,64,74,0,1,1,0,74.0,19.5,10,4.625,1,1.7000000000000002,1,15.36,54.979919678714865,2
16,96,1,1,2,1,1,19,0,9,0,59,51,1,2,3,0,72.0,20.5,-8,3.1875,1,2.9,2,15.36,36.86746987951807,2
16,96,1,1,2,1,1,29,0,7,0,64,74,0,1,1,0,74.0,19.5,10,4.625,2,1.7000000000000002,2,15.36,54.979919678714865,2
16,96,1,0,1,1,1,19,0,9,0,59,51,1,2,3,0,62.00000000000001,20.5,-8,3.1875,0,2.9,1,15.36,31.746987951807235,2
16,96,1,0,1,1,1,29,0,7,0,64,74,0,1,1,0,64.0,19.5,10,4.625,1,1.7000000000000002,1,15.36,47.55020080321285,2
14,96,2,1,2,1,1,27,1,1,0,88,75,1,1,1,0,83.60000000000001,14.5,-13,5.357142857142857,3,2.1,4,13.44,62.95180722891567,2
14,96,2,1,2,1,1,27,2,16,1,55,86,1,0,0,0,80.4,22.0,31,6.142857142857143,4,3.6,4,13.44,69.42168674698796,2
14,96,0,0,1,1,1,27,1,1,0,88,75,1,1,1,0,73.60000000000001,14.5,-13,5.357142857142857,0,2.1,0,13.44,55.42168674698796,2
14,96,0,0,1,1,1,27,2,16,1,55,86,1,0,0,0,70.4,22.0,31,6.142857142857143,1,3.6,0,13.44,60.78714859437752,2
14,87,1,0,1,1,0,27,0,18,1,72,85,1,1,0,0,73.60000000000001,23.0,13,6.071428571428571,1,3.8,1,12.18,62.811244979919685,2
14,87,1,0,1,1,0,27,1,11,1,73,58,0,0,2,0,74.0,19.5,-15,4.142857142857143,2,2.1,1,12.18,43.092369477911646,2
19,96,1,0,2,1,1,25,1,11,0,64,96,1,1,0,0,64.0,24.5,32,5.052631578947368,2,3.1,2,18.24,61.68674698795181,2
19,96,0,1,2,1,1,25,1,11,0,64,96,1,1,0,0,74.0,24.5,32,5.052631578947368,1,3.1,0,18.24,71.32530120481928,2
19,96,1,0,1,1,1,25,1,11,0,64,96,1,1,0,0,64.0,24.5,32,5.052631578947368,1,3.1,1,18.24,61.68674698795181,2
19,96,2,1,1,1,1,25,1,11,0,64,96,1,1,0,0,74.0,24.5,32,5.052631578947368,2,3.1,2,18.24,71.32530120481928,2
19,96,1,1,1,1,1,25,1,11,0,64,96,1,1,0,0,74.0,24.5,32,5.052631578947368,1,3.1,1,18.24,71.32530120481928,2
